day_id;event_time;event_id;event_type;user_id;worker_id;profile;routine;resource;planned_order;assistance;cardio_planned;cable_planned;speed_m_per_min;origin;destination;duration_min;wait_min;outcome;water_liters;towel_count;stock_after;dissatisfaction
D020;283,003;737;visit;U-0094;;flexible;push;gym;;;True;True;71,71;;1;36,47;7,35;incomplete;;;21,0;0,25
D020;283,003;738;cardio;U-0094;;flexible;push;treadmill;;;True;;;;;;;not_completed;;;;
D020;283,212;739;registration;U-0094;R-01;flexible;;R-01;;;;;;;7;1,39;0,0;completed;;2,0;;
D020;284,218;740;exercise;U-0088;;standard;legs;cable;4,0;False;;;;43;43;5,833;0,0;completed;0,113;;0,1;
D020;284,85;741;assistance;U-0094;PT-01;flexible;;cable-01;;;;;;;8;;0,28;arrived;;;;
D020;284,85;742;worker_travel;;PT-01;;;trainers;;;;;91,12;49;8;0,276;;completed;;;;
D020;284,871;743;supply_pickup;U-0089;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;0,0;
D020;285,076;744;exercise;U-0080;;intense;push;chest_fly;3,0;False;;;;46;46;10,424;4,76;completed;0,126;;0,58;
D020;285,125;745;exercise;U-0094;;flexible;push;cable;4,0;True;;;;8;8;9,957;0,0;completed;0,365;;0,97;
D020;285,851;746;exercise;U-0089;;standard;pull;biceps_curl;3,0;False;;;;11;11;5,639;0,0;completed;0,248;;0,51;
D020;286,216;747;visit;U-0095;;intense;full_body;gym;;;False;True;63,16;;1;76,04;18,87;completed;;;23,0;0,05
D020;286,453;748;registration;U-0095;R-01;intense;;R-01;;;;;;;7;2,0;0,0;completed;;2,0;;
D020;286,52;749;exercise;U-0092;;intense;upper;shoulder_press;1,0;False;;;;49;49;14,013;9,71;completed;0,31;;0,77;
D020;286,786;750;assistance;U-0091;PT-02;standard;;lat_pulldown-01;;;;;;;36;;0,03;arrived;;;;
D020;286,786;751;worker_travel;;PT-02;;;trainers;;;;;91,79;29;36;0,027;;completed;;;;
D020;286,813;752;exercise;U-0091;;standard;upper;lat_pulldown;2,0;True;;;;36;36;9,166;0,0;completed;0,199;;0,75;
D020;287,151;753;assistance;U-0090;PT-01;intense;;shoulder_press-02;;;;;;;45;;6,12;arrived;;;;
D020;288,716;754;exercise;U-0095;;intense;full_body;leg_curl;1,0;False;;;;24;24;11,622;0,0;completed;0,349;;1,01;
D020;289,645;755;exercise;U-0093;;flexible;full_body;leg_press;1,0;False;;;;26;26;9,355;0,0;completed;0,243;;0,4;
D020;289,955;756;exercise;U-0086;;intense;push;cable;4,0;False;;;;43;43;9,115;4,77;completed;0,447;;0,0;
D020;290,692;757;visit;U-0096;;express;push;gym;;;False;False;92,1;;1;19,45;8,45;incomplete;;;21,0;0,19
D020;290,855;758;registration;U-0096;R-01;express;;R-01;;;;;;;7;0,89;0,0;completed;;2,0;;
D020;291,017;759;visit;U-0097;;flexible;push;gym;;;False;True;69,11;;1;36,19;8,62;incomplete;;;21,0;0,15
D020;291,519;760;visit;U-0098;;intense;push;gym;;;False;True;60,33;;1;64,6;12,96;completed;;;21,0;0,04
D020;291,741;761;registration;U-0097;R-01;flexible;;R-01;;;;;;;7;0,99;0,51;completed;;2,0;;
D020;291,924;762;exercise;U-0096;;express;push;chest_press;1,0;False;;;;42;42;4,599;0,0;completed;0,252;;0,72;
D020;292,728;763;registration;U-0098;R-01;intense;;R-01;;;;;;;7;2,25;0,96;completed;;2,0;;
D020;293,008;764;exercise;U-0097;;flexible;push;chest_press;1,0;False;;;;47;47;10,748;0,0;completed;0,247;;1,07;
D020;293,09;765;worker_travel;;PT-01;;;trainers;;;;;91,12;8;45;0,179;;completed;;;;
D020;293,269;766;exercise;U-0090;;intense;push;shoulder_press;2,0;True;;;;45;45;13,298;0,0;completed;0,403;;0,67;
D020;293,346;767;exercise;U-0094;;flexible;push;chest_fly;3,0;False;;;;46;46;6,486;0,0;completed;0,141;;0,74;
D020;293,733;768;visit;U-0099;;intense;push;gym;;;False;True;64,73;;1;71,87;30,04;completed;;;21,0;0,09
D020;294,484;769;worker_travel;;R-02;;;receptionists;;;;;65,03;48;7;0,259;;completed;;;;
D020;294,484;770;supply_pickup;U-0083;;intense;;water;;;;;;;48;0,75;;completed;1,5;;18,5;
D020;294,648;771;visit;U-0100;;express;pull;gym;;;False;True;78,28;;1;24,68;7,71;incomplete;;;21,0;0,16
D020;294,743;772;registration;U-0099;R-02;intense;;R-02;;;;;;;7;2,98;0,78;completed;;2,0;;
D020;294,982;773;registration;U-0100;R-01;express;;R-01;;;;;;;7;0,52;0,14;completed;;2,0;;
D020;295,372;774;stockout;U-0083;;intense;;towels;;;;;;;44;;;empty;;;0,0;
D020;295,502;775;worker_travel;;R-01;;;receptionists;;;;;69,46;7;44;0,361;;completed;;;;
D020;295,679;776;stockout;U-0091;;standard;;towels;;;;;;;44;;;empty;;;0,0;
D020;295,705;777;exercise;U-0098;;intense;push;chest_press;1,0;False;;;;42;42;19,964;0,44;completed;0,442;;1,24;
D020;295,774;778;exercise;U-0100;;express;pull;lat_pulldown;1,0;False;;;;22;22;5,173;0,0;completed;0,123;;0,68;
D020;295,863;779;replenishment;;R-01;;;towels;;;;;;;44;2,953;;urgent;;;98,0;
D020;297,732;780;visit;U-0101;;standard;pull;gym;;;False;False;81,1;;1;23,27;0,0;completed;;;20,0;0,0
D020;297,917;781;registration;U-0101;R-02;standard;;R-02;;;;;;;7;1,17;0,0;completed;;2,0;;
D020;298,351;782;visit;U-0102;;flexible;full_body;gym;;;False;False;64,73;;1;41,91;3,18;completed;;;21,0;0,02
D020;299,091;783;registration;U-0102;R-02;flexible;;R-02;;;;;;;7;2,52;0,51;completed;;2,0;;
D020;299,257;784;exercise;U-0096;;express;push;chest_fly;2,0;False;;;;46;46;3,015;3,45;completed;0,26;;0,45;
D020;299,406;785;exercise;U-0101;;standard;pull;lat_pulldown;1,0;False;;;;36;36;9,301;0,0;completed;0,233;;1,02;
D020;300,103;786;exercise;U-0095;;intense;full_body;chest_press;2,0;False;;;;47;47;11,753;2,97;completed;0,35;;0,43;
D020;300,142;787;exercise;U-0100;;express;pull;biceps_curl;2,0;False;;;;11;11;4,306;0,0;completed;0,201;;0,56;
D020;300,176;788;exercise;U-0097;;flexible;push;shoulder_press;2,0;False;;;;49;49;6,004;0,0;completed;0,168;;0,79;
D020;300,25;789;worker_travel;;R-01;;;receptionists;;;;;69,46;44;7;0,361;;completed;;;;
D020;300,25;790;supply_pickup;U-0093;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;98,0;
D020;301,0;791;supply_pickup;U-0094;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;96,0;
D020;301,131;792;exercise;U-0093;;flexible;full_body;lat_pulldown;3,0;False;;;;22;22;8,244;0,0;completed;0,228;;0,08;
D020;301,75;793;supply_pickup;U-0083;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;94,0;
D020;301,785;794;assistance;U-0094;PT-02;flexible;;shoulder_press-02;;;;;;;45;;0,08;arrived;;;;
D020;301,785;795;worker_travel;;PT-02;;;trainers;;;;;91,79;36;45;0,075;;completed;;;;
D020;301,793;796;exercise;U-0102;;flexible;full_body;leg_press;1,0;False;;;;26;26;9,434;0,0;completed;0,313;;0,76;
D020;301,86;797;exercise;U-0094;;flexible;push;shoulder_press;2,0;True;;;;45;45;6,736;0,0;completed;0,329;;0,6;
D020;302,5;798;supply_pickup;U-0091;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;92,0;
D020;302,697;799;assistance;U-0083;PT-01;intense;;cable-01;;;;;;;8;;0,18;arrived;;;;
D020;302,697;800;worker_travel;;PT-01;;;trainers;;;;;91,12;45;8;0,179;;completed;;;;
D020;302,875;801;exercise;U-0083;;intense;upper;cable;5,0;True;;;;8;8;10,287;0,0;completed;0,307;;1,23;
D020;302,932;802;visit;U-0103;;flexible;upper;gym;;;False;False;72,54;;1;45,13;13,03;incomplete;;;23,0;0,19
D020;303,093;803;visit;U-0104;;standard;push;gym;;;False;True;58,2;;1;71,28;42,71;incomplete;;;22,0;0,32
D020;303,139;804;registration;U-0103;R-01;flexible;;R-01;;;;;;;7;2,23;0,0;completed;;2,0;;
D020;303,25;805;supply_pickup;U-0090;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;90,0;
D020;303,301;806;visit;U-0105;;intense;push;gym;;;False;False;72,06;;1;59,58;22,74;completed;;;22,0;0,07
D020;303,351;807;registration;U-0104;R-02;standard;;R-02;;;;;;;7;1,02;0,0;completed;;2,0;;
D020;303,362;808;exercise;U-0080;;intense;push;cable;4,0;False;;;;43;43;18,09;10,5;completed;0,721;;0,0;
D020;303,524;809;exercise;U-0092;;intense;upper;chest_fly;2,0;False;;;;46;46;10,289;6,31;completed;0,519;;0,39;
D020;303,543;810;supply_pickup;U-0086;;intense;;water;;;;;;;48;0,75;;completed;1,5;;17,0;
D020;304,0;811;supply_pickup;U-0096;;express;;towels;;;;;;;44;0,75;;completed;;2,0;88,0;
D020;304,374;812;registration;U-0105;R-02;intense;;R-02;;;;;;;7;2,81;0,86;completed;;2,0;;
D020;304,393;813;cardio;U-0086;;intense;push;treadmill;;;True;;;35;35;27,214;0,0;completed;;;;
D020;304,75;814;supply_pickup;U-0100;;express;;towels;;;;;;;44;0,75;;completed;;2,0;86,0;
D020;305,409;815;exercise;U-0101;;standard;pull;seated_row;2,0;False;;;;29;29;5,47;0,0;completed;0,23;;0,78;
D020;305,454;816;visit;U-0106;;flexible;full_body;gym;;;True;False;70,65;;1;39,88;7,15;incomplete;;;22,0;0,24
D020;305,454;817;cardio;U-0106;;flexible;full_body;treadmill;;;True;;;;;;;not_completed;;;;
D020;305,639;818;exercise;U-0103;;flexible;upper;seated_row;4,0;False;;;;15;15;8,532;0,0;completed;0,292;;1,09;
D020;305,667;819;registration;U-0106;R-01;flexible;;R-01;;;;;;;7;1,47;0,0;completed;;2,0;;
D020;307,243;820;exercise;U-0106;;flexible;full_body;leg_extension;4,0;False;;;;12;12;6,809;0,0;completed;0,128;;0,82;
D020;308,739;821;visit;U-0107;;standard;push;gym;;;True;False;67,28;;1;66,1;25,01;completed;;;21,0;0,12
D020;308,783;822;exercise;U-0099;;intense;push;chest_press;1,0;False;;;;42;42;10,762;10,8;completed;0,47;;1,17;
D020;308,88;823;visit;U-0108;;standard;legs;gym;;;True;False;55,58;;1;40,64;0,0;completed;;;23,0;0,0
D020;308,962;824;registration;U-0107;R-01;standard;;R-01;;;;;;;7;1,95;0,0;completed;;2,0;;
D020;309,15;825;registration;U-0108;R-02;standard;;R-02;;;;;;;7;2,97;0,0;completed;;2,0;;
D020;309,777;826;exercise;U-0096;;express;push;shoulder_press;3,0;False;;;;;;;;omitted;;;;
D020;310,088;827;exercise;U-0091;;standard;upper;chest_fly;3,0;False;;;;46;46;5,854;6,76;completed;0,256;;0,54;
D020;310,162;828;supply_pickup;U-0092;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;84,0;
D020;310,651;829;exercise;U-0100;;express;pull;seated_row;3,0;False;;;;;;;;omitted;;;;
D020;310,66;830;exercise;U-0098;;intense;push;shoulder_press;2,0;False;;;;49;49;8,707;1,84;completed;0,466;;0,74;
D020;310,912;831;supply_pickup;U-0097;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;82,0;
D020;310,979;832;exercise;U-0092;;intense;upper;lat_pulldown;3,0;False;;;;36;36;14,128;0,0;completed;0,698;;0,02;
D020;310,993;833;visit;U-0109;;standard;upper;gym;;;True;False;65,36;;1;73,36;23,34;completed;;;18,0;0,12
D020;311,222;834;registration;U-0109;R-01;standard;;R-01;;;;;;;7;1,2;0,0;completed;;2,0;;
D020;312,115;835;visit;U-0110;;flexible;legs;gym;;;True;False;66,81;;1;39,75;0,0;completed;;;21,0;0,0
D020;312,339;836;registration;U-0110;R-02;flexible;;R-02;;;;;;;7;1,77;0,0;completed;;2,0;;
D020;312,411;837;exercise;U-0108;;standard;legs;leg_press;1,0;False;;;;32;32;13,189;0,0;completed;0,332;;0,89;
D020;312,784;838;exercise;U-0109;;standard;upper;shoulder_press;1,0;False;;;;45;45;6,557;0,0;completed;0,266;;1,07;
D020;312,81;839;exercise;U-0097;;flexible;push;cable;4,0;False;;;;43;43;7,253;1,11;completed;0,378;;0,61;
D020;313,184;840;exercise;U-0102;;flexible;full_body;leg_curl;4,0;False;;;;24;24;5,61;0,0;completed;0,313;;0,36;
D020;313,252;841;exercise;U-0100;;express;pull;cable;4,0;False;;;;8;8;4,331;2,57;completed;0,388;;0,26;
D020;313,319;842;exercise;U-0093;;flexible;full_body;chest_press;2,0;False;;;;47;47;4,587;2,8;completed;0,328;;0,0;
D020;313,437;843;supply_pickup;U-0095;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;80,0;
D020;313,44;844;exercise;U-0103;;flexible;upper;lat_pulldown;2,0;False;;;;22;22;7,681;0,0;completed;0,247;;0,74;
D020;314,235;845;supply_pickup;U-0101;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;78,0;
D020;314,292;846;exercise;U-0110;;flexible;legs;leg_press;1,0;False;;;;26;26;8,425;0,0;completed;0,281;;0,75;
D020;315,127;847;exercise;U-0101;;standard;pull;biceps_curl;3,0;False;;;;33;33;3,225;0,0;completed;0,34;;0,39;
D020;315,193;848;exercise;U-0090;;intense;push;chest_fly;3,0;False;;;;46;46;10,411;11,11;completed;0,346;;0,31;
D020;315,374;849;exercise;U-0091;;standard;upper;seated_row;4,0;False;;;;29;29;12,125;0,0;completed;0,317;;0,09;
D020;315,707;850;assistance;U-0106;PT-02;flexible;;seated_row-01;;;;;;;15;;0,15;arrived;;;;
D020;315,707;851;worker_travel;;PT-02;;;trainers;;;;;91,79;45;15;0,151;;completed;;;;
D020;315,858;852;exercise;U-0106;;flexible;full_body;seated_row;3,0;True;;;;15;15;6,347;0,0;completed;0,179;;0,45;
D020;318,708;853;visit;U-0111;;express;push;gym;;;False;False;83,73;;1;16,99;15,0;incomplete;;;21,0;0,46
D020;318,887;854;registration;U-0111;R-01;express;;R-01;;;;;;;7;1,07;0,0;completed;;2,0;;
D020;319,046;855;exercise;U-0105;;intense;push;chest_press;1,0;False;;;;42;42;12,167;11,62;completed;0,373;;1,03;
D020;319,064;856;exercise;U-0094;;flexible;push;chest_press;1,0;False;;;;;47;;7,0;pending;;;;
D020;319,374;857;visit;U-0112;;standard;upper;gym;;;True;False;69,51;;1;67,97;23,09;completed;;;16,0;0,11
D020;319,59;858;registration;U-0112;R-02;standard;;R-02;;;;;;;7;1,93;0,0;completed;;2,0;;
D020;319,638;859;exercise;U-0108;;standard;legs;leg_extension;2,0;False;;;;10;10;7,532;0,0;completed;0,267;;0,56;
D020;320,108;860;supply_pickup;U-0102;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;76,0;
D020;321,165;861;visit;U-0113;;standard;legs;gym;;;True;False;63,58;;1;55,77;0,86;completed;;;20,0;0,0
D020;321,401;862;registration;U-0113;R-01;standard;;R-01;;;;;;;7;2,84;0,0;completed;;2,0;;
D020;321,582;863;supply_pickup;U-0091;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;74,0;
D020;321,856;864;exercise;U-0112;;standard;upper;shoulder_press;1,0;False;;;;45;45;11,635;0,0;completed;0,292;;0,94;
D020;321,968;865;supply_pickup;U-0093;;flexible;;water;;;;;;;48;0,75;;completed;1,25;;15,75;
D020;322,372;866;exercise;U-0091;;standard;upper;cable;5,0;False;;;;43;43;8,432;0,0;completed;0,271;;0,0;
D020;323,619;867;assistance;U-0102;PT-01;flexible;;lat_pulldown-02;;;;;;;22;;0,05;arrived;;;;
D020;323,619;868;worker_travel;;PT-01;;;trainers;;;;;91,12;8;22;0,055;;completed;;;;
D020;323,674;869;exercise;U-0102;;flexible;full_body;lat_pulldown;3,0;True;;;;22;22;9,454;2,62;completed;0,161;;0,16;
D020;323,748;870;supply_pickup;U-0103;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;72,0;
D020;324,03;871;exercise;U-0110;;flexible;legs;leg_extension;2,0;False;;;;12;12;5,85;0,0;completed;0,247;;0,51;
D020;324,399;872;visit;U-0114;;flexible;upper;gym;;;True;False;73,85;;1;46,25;17,96;incomplete;;;23,0;0,33
D020;324,399;873;cardio;U-0114;;flexible;upper;treadmill;;;True;;;;;;;not_completed;;;;
D020;324,431;874;assistance;U-0113;PT-02;standard;;leg_press-01;;;;;;;26;;0,86;arrived;;;;
D020;324,586;875;assistance;U-0095;PT-01;intense;;lat_pulldown-01;;;;;;;36;;5,58;arrived;;;;
D020;324,602;876;registration;U-0114;R-02;flexible;;R-02;;;;;;;7;2,27;0,0;completed;;2,0;;
D020;324,622;877;exercise;U-0092;;intense;upper;seated_row;4,0;False;;;;29;29;11,261;0,0;completed;0,426;;0,0;
D020;325,157;878;worker_travel;;PT-02;;;trainers;;;;;91,79;15;26;0,129;;completed;;;;
D020;325,162;879;exercise;U-0111;;express;push;chest_press;1,0;False;;;;;;;;omitted;;;;
D020;325,286;880;exercise;U-0113;;standard;legs;leg_press;1,0;True;;;;26;26;11,972;0,0;completed;0,315;;0,98;
D020;325,325;881;supply_pickup;U-0106;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;70,0;
D020;326,075;882;supply_pickup;U-0108;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;68,0;
D020;326,204;883;exercise;U-0106;;flexible;full_body;leg_press;1,0;False;;;;32;32;7,465;0,0;completed;0,288;;0,08;
D020;326,377;884;visit;U-0115;;standard;push;gym;;;True;True;74,56;;1;54,27;26,58;incomplete;;;20,0;0,34
D020;326,377;885;cardio;U-0115;;standard;push;treadmill;;;True;;;;;;;not_completed;;;;
D020;326,579;886;registration;U-0115;R-01;standard;;R-01;;;;;;;7;1,23;0,0;completed;;2,0;;
D020;326,75;887;exercise;U-0097;;flexible;push;chest_fly;3,0;False;;;;;46;;7,0;pending;;;;
D020;326,95;888;exercise;U-0108;;standard;legs;leg_curl;3,0;False;;;;31;31;8,882;0,0;completed;0,476;;0,29;
D020;326,984;889;exercise;U-0099;;intense;push;shoulder_press;2,0;False;;;;49;49;10,293;7,9;completed;0,411;;0,68;
D020;327,13;890;exercise;U-0114;;flexible;upper;seated_row;4,0;False;;;;15;15;10,195;0,0;completed;0,157;;1,12;
D020;327,191;891;supply_pickup;U-0098;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;66,0;
D020;327,824;892;visit;U-0116;;standard;pull;gym;;;False;False;74,64;;1;22,79;0,0;completed;;;22,0;0,0
D020;328,025;893;registration;U-0116;R-02;standard;;R-02;;;;;;;7;1,99;0,0;completed;;2,0;;
D020;328,071;894;exercise;U-0115;;standard;push;chest_press;1,0;False;;;;47;47;10,527;0,0;completed;0,14;;0,93;
D020;329,225;895;exercise;U-0104;;standard;push;cable;4,0;False;;;;8;8;12,1;0,0;completed;0,353;;0,83;
D020;329,865;896;supply_pickup;U-0091;;standard;;water;;;;;;;48;0,75;;completed;1,25;;14,5;
D020;330,111;897;worker_travel;;PT-01;;;trainers;;;;;91,12;22;36;0,055;;completed;;;;
D020;330,166;898;exercise;U-0095;;intense;full_body;lat_pulldown;3,0;True;;;;36;36;10,535;10,33;completed;0,283;;0,0;
D020;330,274;899;exercise;U-0111;;express;push;chest_fly;2,0;False;;;;;;;;omitted;;;;
D020;330,305;900;exercise;U-0116;;standard;pull;lat_pulldown;1,0;False;;;;22;22;5,969;0,0;completed;0,121;;1,0;
D020;330,401;901;exercise;U-0102;;flexible;full_body;chest_press;2,0;False;;;;42;42;10,015;0,0;completed;0,25;;0,02;
D020;330,561;902;exercise;U-0103;;flexible;upper;shoulder_press;1,0;False;;;;45;45;7,878;6,03;completed;0,177;;0,45;
D020;330,745;903;visit;U-0117;;standard;pull;gym;;;False;False;73,21;;1;32,7;6,49;completed;;;21,0;0,03
D020;330,95;904;registration;U-0117;R-01;standard;;R-01;;;;;;;7;0,88;0,0;completed;;2,0;;
D020;331,305;905;exercise;U-0107;;standard;push;chest_fly;3,0;False;;;;46;46;6,6;4,0;completed;0,343;;1,08;
D020;332,395;906;supply_pickup;U-0110;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;64,0;
D020;333,285;907;exercise;U-0110;;flexible;legs;leg_curl;3,0;False;;;;24;24;3,947;0,0;completed;0,324;;0,16;
D020;333,68;908;supply_pickup;U-0092;;intense;;water;;;;;;;48;0,75;;completed;1,5;;13,0;
D020;333,865;909;visit;U-0118;;flexible;pull;gym;;;True;True;65,3;;1;50,16;19,7;completed;;;19,0;0,25
D020;333,865;910;cardio;U-0118;;flexible;pull;treadmill;;;True;;;;;;;not_completed;;;;
D020;334,095;911;registration;U-0118;R-02;flexible;;R-02;;;;;;;7;1,69;0,0;completed;;2,0;;
D020;335,164;912;visit;U-0119;;standard;push;gym;;;False;True;69,87;;1;52,16;19,28;completed;;;17,0;0,09
D020;335,303;913;exercise;U-0111;;express;push;shoulder_press;3,0;False;;;;;;;;omitted;;;;
D020;335,378;914;registration;U-0119;R-01;standard;;R-01;;;;;;;7;1,34;0,0;completed;;2,0;;
D020;335,938;915;exercise;U-0118;;flexible;pull;biceps_curl;3,0;False;;;;11;11;7,064;0,0;completed;0,147;;0,88;
D020;336,061;916;cardio;U-0108;;standard;legs;treadmill;;;True;;;28;28;19,131;0,0;completed;;;;
D020;336,786;917;assistance;U-0098;PT-02;intense;;chest_fly-01;;;;;;;46;;0,96;arrived;;;;
D020;336,851;918;exercise;U-0105;;intense;push;shoulder_press;2,0;False;;;;49;49;13,259;8,51;completed;0,303;;0,64;
D020;336,962;919;exercise;U-0107;;standard;push;chest_press;1,0;False;;;;47;47;7,904;0,14;completed;0,195;;0,83;
D020;337,044;920;supply_pickup;U-0099;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;62,0;
D020;337,641;921;worker_travel;;PT-02;;;trainers;;;;;91,79;26;46;0,102;;completed;;;;
D020;337,69;922;exercise;U-0109;;standard;upper;seated_row;4,0;False;;;;29;29;10,609;0,0;completed;0,404;;0,72;
D020;337,72;923;exercise;U-0113;;standard;legs;leg_extension;2,0;False;;;;12;12;6,555;0,0;completed;0,376;;0,69;
D020;337,743;924;exercise;U-0098;;intense;push;chest_fly;3,0;True;;;;46;46;8,039;8,76;completed;0,668;;0,42;
D020;338,011;925;exercise;U-0117;;standard;pull;lat_pulldown;1,0;False;;;;22;22;14,93;5,89;completed;0,222;;0,98;
D020;338,045;926;exercise;U-0116;;standard;pull;seated_row;2,0;False;;;;15;15;8,552;0,0;completed;0,292;;0,71;
D020;339,239;927;visit;U-0120;;flexible;legs;gym;;;True;False;60,83;;1;48,6;0,0;completed;;;15,0;0,0
D020;339,485;928;registration;U-0120;R-02;flexible;;R-02;;;;;;;7;1,31;0,0;completed;;2,0;;
D020;339,849;929;exercise;U-0119;;standard;push;chest_press;1,0;False;;;;42;42;6,14;2,89;completed;0,18;;0,96;
D020;339,906;930;cardio;U-0110;;flexible;legs;treadmill;;;True;;;21;21;11,55;0,0;completed;;;;
D020;340,594;931;exercise;U-0115;;standard;push;shoulder_press;2,0;False;;;;45;45;9,398;3,56;completed;0,285;;0,69;
D020;340,994;932;exercise;U-0120;;flexible;legs;leg_press;1,0;False;;;;26;26;11,863;0,0;completed;0,612;;0,64;
D020;341,231;933;supply_pickup;U-0095;;intense;;water;;;;;;;48;0,75;;completed;1,5;;11,5;
D020;342,073;934;exercise;U-0099;;intense;push;chest_fly;3,0;False;;;;46;46;9,989;4,2;completed;0,531;;0,51;
D020;342,197;935;exercise;U-0098;;intense;push;cable;4,0;False;;;;43;43;10,135;0,0;completed;0,439;;0,0;
D020;342,272;936;exercise;U-0095;;intense;full_body;leg_extension;4,0;False;;;;10;10;11,117;0,0;completed;0,724;;0,98;
D020;343,31;937;exercise;U-0104;;standard;push;chest_press;1,0;False;;;;47;47;5,397;5,92;completed;0,239;;0,65;
D020;343,422;938;supply_pickup;U-0107;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;60,0;
D020;343,537;939;visit;U-0121;;express;upper;gym;;;True;True;91,62;;1;38,97;11,37;completed;;;20,0;0,18
D020;343,537;940;cardio;U-0121;;express;upper;treadmill;;;True;;;;;;;not_completed;;;;
D020;343,649;941;exercise;U-0118;;flexible;pull;cable;4,0;False;;;;8;8;7,593;0,0;completed;0,513;;0,6;
D020;343,701;942;registration;U-0121;R-01;express;;R-01;;;;;;;7;1,12;0,0;completed;;2,0;;
D020;344,172;943;supply_pickup;U-0113;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;58,0;
D020;344,534;944;visit;U-0122;;standard;pull;gym;;;False;False;79,2;;1;28,54;1,5;completed;;;23,0;0,01
D020;344,643;945;exercise;U-0114;;flexible;upper;shoulder_press;1,0;False;;;;49;49;9,058;3,84;completed;0,388;;0,82;
D020;344,694;946;visit;U-0123;;standard;legs;gym;;;True;False;65,94;;1;44,87;4,59;completed;;;16,0;0,02
D020;344,723;947;registration;U-0122;R-02;standard;;R-02;;;;;;;7;1,53;0,0;completed;;2,0;;
D020;344,919;948;exercise;U-0106;;flexible;full_body;chest_press;2,0;False;;;;;47;;7,0;pending;;;;
D020;344,922;949;registration;U-0123;R-01;standard;;R-01;;;;;;;7;2,06;0,0;completed;;2,0;;
D020;344,922;950;supply_pickup;U-0116;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;56,0;
